"Var1","Freq","HKLK_dyad_ID","HKLK_no_dual_events","JID1","JID2","HK_knowledge","LK_knowledge","HKLK_knowledge_comb","HKLK_no_dual_events_mean","edge_weight_post","edge_weight_pre","edge_new","HKLK_knowledge_comb4","HKLK_no_dual_events_mean_z","HKLK_no_dual_events_mean_gc","HKLK_no_dual_events_mean_gc_z","dyad_ID","phase","dyad_ID_phase","edge_cooccurrence","edge_binary","JID1_phase","JID2_phase","ID1_events","ID2_events","ID1_events_z","ID2_events_z"
"J5728B J4776",1,"J5728B J4776",1,"J4776","J5728B","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4776_J5728B","postknowledge","J4776_J5728B_postknowledge",0,0,"J4776_postknowledge","J5728B_postknowledge",3,0,-0.365971553133319,-0.451405062337721
"J5766 J4776",1,"J5766 J4776",1,"J4776","J5766","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4776_J5766","postknowledge","J4776_J5766_postknowledge",0,0,"J4776_postknowledge","J5766_postknowledge",3,0,-0.365971553133319,-0.451405062337721
"J6051 J4776",2,"J6051 J4776",2,"J4776","J6051","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4776_J6051","postknowledge","J4776_J6051_postknowledge",0,0,"J4776_postknowledge","J6051_postknowledge",3,0,-0.365971553133319,-0.451405062337721
"J4782 J5006",1,"J4782 J5006",1,"J4782","J5006","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4782_J5006","postknowledge","J4782_J5006_postknowledge",0,0,"J4782_postknowledge","J5006_postknowledge",10,16,-0.0546927342865789,0.50235164283542
"J5053 J4782",2,"J5053 J4782",2,"J4782","J5053","knowledge","naive","knowledge naive",2,0.0204081632653061,NA,1,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J4782_J5053","postknowledge","J4782_J5053_postknowledge",2,1,"J4782_postknowledge","J5053_postknowledge",10,56,-0.0546927342865789,2.88674340576827
"J5089 J4782",4,"J5089 J4782",4,"J4782","J5089","knowledge","naive","knowledge naive",4,NA,NA,0,"knowledge",-0.147658742298735,-4.25,-0.355393586992793,"J4782_J5089","postknowledge","J4782_J5089_postknowledge",0,0,"J4782_postknowledge","J5089_postknowledge",10,0,-0.0546927342865789,-0.451405062337721
"J4782 J5215",2,"J4782 J5215",2,"J4782","J5215","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4782_J5215","postknowledge","J4782_J5215_postknowledge",0,0,"J4782_postknowledge","J5215_postknowledge",10,10,-0.0546927342865789,0.144692878395492
"J5695 J4782",2,"J5695 J4782",2,"J4782","J5695","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J4782_J5695","postknowledge","J4782_J5695_postknowledge",0,0,"J4782_postknowledge","J5695_postknowledge",10,0,-0.0546927342865789,-0.451405062337721
"J4782 J5723A",2,"J4782 J5723A",2,"J4782","J5723A","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4782_J5723A","postknowledge","J4782_J5723A_postknowledge",0,0,"J4782_postknowledge","J5723A_postknowledge",10,0,-0.0546927342865789,-0.451405062337721
"J4782 J5763",1,"J4782 J5763",1,"J4782","J5763","naive","naive","naive naive",1,0.0138888888888889,NA,1,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4782_J5763","postknowledge","J4782_J5763_postknowledge",0,0,"J4782_postknowledge","J5763_postknowledge",10,0,-0.0546927342865789,-0.451405062337721
"J4782 J5803",1,"J4782 J5803",1,"J4782","J5803","naive","naive","naive naive",2.5,NA,NA,0,"naive",-0.322874499593909,-0.822249589490969,-0.168079209362119,"J4782_J5803","postknowledge","J4782_J5803_postknowledge",0,0,"J4782_postknowledge","J5803_postknowledge",10,0,-0.0546927342865789,-0.451405062337721
"J4782 J6033",1,"J4782 J6033",1,"J4782","J6033","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4782_J6033","postknowledge","J4782_J6033_postknowledge",0,0,"J4782_postknowledge","J6033_postknowledge",10,0,-0.0546927342865789,-0.451405062337721
"J4782 J972",2,"J4782 J972",2,"J4782","J972","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4782_J972","postknowledge","J4782_J972_postknowledge",0,0,"J4782_postknowledge","J972_postknowledge",10,0,-0.0546927342865789,-0.451405062337721
"J4967 J4819",8,"J4967 J4819",8,"J4819","J4967","knowledge","naive","knowledge naive",8,NA,NA,0,"knowledge",0.319583277155063,-0.25,-0.0209055051172231,"J4819_J4967","postknowledge","J4819_J4967_postknowledge",0,0,"J4819_postknowledge","J4967_postknowledge",0,3,-0.499376761210493,-0.272575680117757
"J4819 J5043",8,"J4819 J5043",8,"J4819","J5043","naive","naive","naive naive",8,0.0256410256410256,NA,1,"naive",0.319583277155063,4.67775041050903,0.956196999840914,"J4819_J5043","postknowledge","J4819_J5043_postknowledge",0,0,"J4819_postknowledge","J5043_postknowledge",0,2,-0.499376761210493,-0.332185474191078
"J5456 J4819",1,"J5456 J4819",1,"J4819","J5456","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4819_J5456","postknowledge","J4819_J5456_postknowledge",0,0,"J4819_postknowledge","J5456_postknowledge",0,5,-0.499376761210493,-0.153356091971114
"J5568 J4819",2,"J5568 J4819",2,"J4819","J5568","knowledge","naive","knowledge naive",2,0.0714285714285714,NA,1,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J4819_J5568","postknowledge","J4819_J5568_postknowledge",0,0,"J4819_postknowledge","J5568_postknowledge",0,30,-0.499376761210493,1.33688875986192
"J4819 J5582",1,"J4819 J5582",1,"J4819","J5582","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4819_J5582","postknowledge","J4819_J5582_postknowledge",0,0,"J4819_postknowledge","J5582_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5651 J4819",2,"J5651 J4819",2,"J4819","J5651","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4819_J5651","postknowledge","J4819_J5651_postknowledge",0,0,"J4819_postknowledge","J5651_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5810 J4819",2,"J5810 J4819",2,"J4819","J5810","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J4819_J5810","postknowledge","J4819_J5810_postknowledge",0,0,"J4819_postknowledge","J5810_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4954 J4951",2,"J4954 J4951",2,"J4951","J4954","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4951_J4954","postknowledge","J4951_J4954_postknowledge",0,0,"J4951_postknowledge","J4954_postknowledge",0,76,-0.499376761210493,4.0789392872347
"J5006 J4951",2,"J5006 J4951",2,"J4951","J5006","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4951_J5006","postknowledge","J4951_J5006_postknowledge",0,0,"J4951_postknowledge","J5006_postknowledge",0,16,-0.499376761210493,0.50235164283542
"J5012 J4951",2,"J5012 J4951",2,"J4951","J5012","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4951_J5012","postknowledge","J4951_J5012_postknowledge",0,0,"J4951_postknowledge","J5012_postknowledge",0,21,-0.499376761210493,0.800400613202027
"J505 J4951",3,"J505 J4951",3,"J4951","J505","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J4951_J505","postknowledge","J4951_J505_postknowledge",0,0,"J4951_postknowledge","J505_postknowledge",0,22,-0.499376761210493,0.860010407275348
"J5053 J4951",22,"J5053 J4951",22,"J4951","J5053","knowledge","naive","knowledge naive",22,NA,NA,0,"knowledge",1.95493034524336,13.75,1.14980278144727,"J4951_J5053","postknowledge","J4951_J5053_postknowledge",0,0,"J4951_postknowledge","J5053_postknowledge",0,56,-0.499376761210493,2.88674340576827
"J5087 J4951",3,"J5087 J4951",3,"J4951","J5087","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J4951_J5087","postknowledge","J4951_J5087_postknowledge",0,0,"J4951_postknowledge","J5087_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5089 J4951",5,"J5089 J4951",5,"J4951","J5089","knowledge","naive","knowledge naive",5,0.0151515151515152,NA,1,"knowledge",-0.0308482374352854,-3.25,-0.271771566523901,"J4951_J5089","postknowledge","J4951_J5089_postknowledge",0,0,"J4951_postknowledge","J5089_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5121 J4951",2,"J5121 J4951",2,"J4951","J5121","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J4951_J5121","postknowledge","J4951_J5121_postknowledge",0,0,"J4951_postknowledge","J5121_postknowledge",0,25,-0.499376761210493,1.03883978949531
"J5645 J4951",2,"J5645 J4951",2,"J4951","J5645","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4951_J5645","postknowledge","J4951_J5645_postknowledge",0,0,"J4951_postknowledge","J5645_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5657A J4951",2,"J5657A J4951",2,"J4951","J5657A","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4951_J5657A","postknowledge","J4951_J5657A_postknowledge",0,0,"J4951_postknowledge","J5657A_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5693 J4951",2,"J5693 J4951",2,"J4951","J5693","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J4951_J5693","postknowledge","J4951_J5693_postknowledge",0,0,"J4951_postknowledge","J5693_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5694 J4951",18,"J5694 J4951",18,"J4951","J5694","knowledge","naive","knowledge naive",18,NA,NA,0,"knowledge",1.48768832578956,9.75,0.815314699571702,"J4951_J5694","postknowledge","J4951_J5694_postknowledge",0,0,"J4951_postknowledge","J5694_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5695 J4951",9,"J5695 J4951",9,"J4951","J5695","knowledge","naive","knowledge naive",9,NA,NA,0,"knowledge",0.436393782018513,0.75,0.0627165153516694,"J4951_J5695","postknowledge","J4951_J5695_postknowledge",0,0,"J4951_postknowledge","J5695_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4951 J5723A",1,"J4951 J5723A",1,"J4951","J5723A","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4951_J5723A","postknowledge","J4951_J5723A_postknowledge",0,0,"J4951_postknowledge","J5723A_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5724 J4951",4,"J5724 J4951",4,"J4951","J5724","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J4951_J5724","postknowledge","J4951_J5724_postknowledge",0,0,"J4951_postknowledge","J5724_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5728B J4951",2,"J5728B J4951",2,"J4951","J5728B","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4951_J5728B","postknowledge","J4951_J5728B_postknowledge",0,0,"J4951_postknowledge","J5728B_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5730 J4951",6,"J5730 J4951",6,"J4951","J5730","knowledge","naive","knowledge naive",6,NA,NA,0,"knowledge",0.0859622674281642,-2.25,-0.188149546055008,"J4951_J5730","postknowledge","J4951_J5730_postknowledge",0,0,"J4951_postknowledge","J5730_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5763 J4951",2,"J5763 J4951",2,"J4951","J5763","naive","naive","naive naive",2,0.0238095238095238,NA,1,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4951_J5763","postknowledge","J4951_J5763_postknowledge",0,0,"J4951_postknowledge","J5763_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4951 J5804",1,"J4951 J5804",1,"J4951","J5804","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4951_J5804","postknowledge","J4951_J5804_postknowledge",NA,NA,"J4951_postknowledge","J5804_postknowledge",0,NA,-0.499376761210493,NA
"J4951 J6043",2,"J4951 J6043",2,"J4951","J6043","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4951_J6043","postknowledge","J4951_J6043_postknowledge",0,0,"J4951_postknowledge","J6043_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J6056 J4951",3,"J6056 J4951",3,"J4951","J6056","naive","naive","naive naive",3,NA,NA,0,"naive",-0.264469247162184,-0.322249589490969,-0.0658722812527527,"J4951_J6056","postknowledge","J4951_J6056_postknowledge",0,0,"J4951_postknowledge","J6056_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J972 J4951",5,"J972 J4951",5,"J4951","J972","naive","naive","naive naive",5,NA,NA,0,"naive",-0.0308482374352854,1.67775041050903,0.342955431184714,"J4951_J972","postknowledge","J4951_J972_postknowledge",0,0,"J4951_postknowledge","J972_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4954 J5087",2,"J4954 J5087",2,"J4954","J5087","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4954_J5087","postknowledge","J4954_J5087_postknowledge",0,0,"J4954_postknowledge","J5087_postknowledge",76,0,2.88022184341126,-0.451405062337721
"J5089 J4954",5,"J5089 J4954",5,"J4954","J5089","knowledge","naive","knowledge naive",5,NA,NA,0,"knowledge",-0.0308482374352854,-3.25,-0.271771566523901,"J4954_J5089","postknowledge","J4954_J5089_postknowledge",0,0,"J4954_postknowledge","J5089_postknowledge",76,0,2.88022184341126,-0.451405062337721
"J5006 J4961",2,"J5006 J4961",2,"J4961","J5006","naive","naive","naive naive",2,0.03125,NA,1,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4961_J5006","postknowledge","J4961_J5006_postknowledge",0,0,"J4961_postknowledge","J5006_postknowledge",0,16,-0.499376761210493,0.50235164283542
"J4961 J5087",2,"J4961 J5087",2,"J4961","J5087","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4961_J5087","postknowledge","J4961_J5087_postknowledge",0,0,"J4961_postknowledge","J5087_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4961 J5763",1,"J4961 J5763",1,"J4961","J5763","naive","naive","naive naive",1,0.0113636363636364,NA,1,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4961_J5763","postknowledge","J4961_J5763_postknowledge",0,0,"J4961_postknowledge","J5763_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J6036 J4961",4,"J6036 J4961",4,"J4961","J6036","naive","naive","naive naive",4,NA,NA,0,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J4961_J6036","postknowledge","J4961_J6036_postknowledge",0,0,"J4961_postknowledge","J6036_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4961 J972",1,"J4961 J972",1,"J4961","J972","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J4961_J972","postknowledge","J4961_J972_postknowledge",0,0,"J4961_postknowledge","J972_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J5728B J4962",2,"J5728B J4962",2,"J4962","J5728B","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J4962_J5728B","postknowledge","J4962_J5728B_postknowledge",0,0,"J4962_postknowledge","J5728B_postknowledge",56,0,1.99085378956343,-0.451405062337721
"J4967 J4982",5,"J4967 J4982",5,"J4967","J4982","knowledge","naive","knowledge naive",5,NA,NA,0,"knowledge",-0.0308482374352854,-3.25,-0.271771566523901,"J4967_J4982","postknowledge","J4967_J4982_postknowledge",0,0,"J4967_postknowledge","J4982_postknowledge",3,1,-0.365971553133319,-0.3917952682644
"J4967 J5017",6,"J4967 J5017",6,"J4967","J5017","knowledge","naive","knowledge naive",6,NA,NA,0,"knowledge",0.0859622674281642,-2.25,-0.188149546055008,"J4967_J5017","postknowledge","J4967_J5017_postknowledge",0,0,"J4967_postknowledge","J5017_postknowledge",3,0,-0.365971553133319,-0.451405062337721
"J4967 J5146",21,"J4967 J5146",21,"J4967","J5146","knowledge","knowledge","knowledge knowledge",20.5,NA,NA,0,"knowledge",1.77971458794818,14.6586538461538,2.97619604020788,"J4967_J5146","postknowledge","J4967_J5146_postknowledge",0,0,"J4967_postknowledge","J5146_postknowledge",3,4,-0.365971553133319,-0.212965886044436
"J4967 J5167",16,"J4967 J5167",16,"J4967","J5167","knowledge","naive","knowledge naive",16,NA,NA,0,"knowledge",1.25406731606266,7.75,0.648070658633917,"J4967_J5167","postknowledge","J4967_J5167_postknowledge",0,0,"J4967_postknowledge","J5167_postknowledge",3,0,-0.365971553133319,-0.451405062337721
"J4967 J5215",7,"J4967 J5215",7,"J4967","J5215","knowledge","naive","knowledge naive",7,NA,NA,0,"knowledge",0.202772772291614,-1.25,-0.104527525586116,"J4967_J5215","postknowledge","J4967_J5215_postknowledge",0,0,"J4967_postknowledge","J5215_postknowledge",3,10,-0.365971553133319,0.144692878395492
"J5250 J4967",2,"J5250 J4967",2,"J4967","J5250","knowledge","knowledge","knowledge knowledge",2,NA,NA,0,"knowledge",-0.381279752025634,-3.84134615384615,-0.77992149430177,"J4967_J5250","postknowledge","J4967_J5250_postknowledge",0,0,"J4967_postknowledge","J5250_postknowledge",3,0,-0.365971553133319,-0.451405062337721
"J4967 J5316",10,"J4967 J5316",10,"J4967","J5316","knowledge","naive","knowledge naive",10,NA,NA,0,"knowledge",0.553204286881962,1.75,0.146338535820562,"J4967_J5316","postknowledge","J4967_J5316_postknowledge",0,0,"J4967_postknowledge","J5316_postknowledge",3,37,-0.365971553133319,1.75415731837517
"J4967 J5456",2,"J4967 J5456",2,"J4967","J5456","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J4967_J5456","postknowledge","J4967_J5456_postknowledge",0,0,"J4967_postknowledge","J5456_postknowledge",3,5,-0.365971553133319,-0.153356091971114
"J4967 J5475",7,"J4967 J5475",7,"J4967","J5475","knowledge","naive","knowledge naive",7,NA,NA,0,"knowledge",0.202772772291614,-1.25,-0.104527525586116,"J4967_J5475","postknowledge","J4967_J5475_postknowledge",0,0,"J4967_postknowledge","J5475_postknowledge",3,0,-0.365971553133319,-0.451405062337721
"J4967 J5489",9,"J4967 J5489",9,"J4967","J5489","knowledge","naive","knowledge naive",9,NA,NA,0,"knowledge",0.436393782018513,0.75,0.0627165153516694,"J4967_J5489","postknowledge","J4967_J5489_postknowledge",0,0,"J4967_postknowledge","J5489_postknowledge",3,1,-0.365971553133319,-0.3917952682644
"J4967 J5498",1,"J4967 J5498",1,"J4967","J5498","knowledge","naive","knowledge naive",1,NA,NA,0,"knowledge",-0.498090256889084,-7.25,-0.606259648399471,"J4967_J5498","postknowledge","J4967_J5498_postknowledge",0,0,"J4967_postknowledge","J5498_postknowledge",3,5,-0.365971553133319,-0.153356091971114
"J4967 J5566",2,"J4967 J5566",2,"J4967","J5566","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J4967_J5566","postknowledge","J4967_J5566_postknowledge",0,0,"J4967_postknowledge","J5566_postknowledge",3,0,-0.365971553133319,-0.451405062337721
"J4967 J56",1,"J4967 J56",1,"J4967","J56","knowledge","naive","knowledge naive",1,NA,NA,0,"knowledge",-0.498090256889084,-7.25,-0.606259648399471,"J4967_J56","postknowledge","J4967_J56_postknowledge",0,0,"J4967_postknowledge","J56_postknowledge",3,0,-0.365971553133319,-0.451405062337721
