"g_dyad_ID_post","g_edge_weights_post","ind1_ID","ind2_ID","ind1_knowledge","ind2_knowledge","knowledge_comb","knowledge_comb2","dyad_ID","g_edge_weights_pre","HKLK_no_dual_events_mean","edge_diff_abs","knowledge_comb3","knowledge_comb4","edge_diff_resid","ind1_visit_no_pre","ind2_visit_no_pre","ind1_visit_no_post","ind2_visit_no_post","new_edge","HKLK_no_dual_events_binary","knowledge_comb2_HKLK_dual_events_binary","HKLK_no_dual_events_binary_c","HKLK_no_dual_events_mean_gc","HKLK_no_dual_events_mean_gc_z","HKLK_no_dual_events_mean_z","edge_diff_resid_10","g_edge_weights_pre_z"
"J4699 J6023",0.0144927536231884,"J4699","J6023","naive","naive","naive naive","naive naive","J4699 J6023",0.0108695652173913,0,0.0036231884057971,"same","naive",-0.00636131471408977,175,19,352,8,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0636131471408976,-0.59200085518992
"J4731 J4747",0.0194174757281553,"J4731","J4747","naive","naive","naive naive","naive naive","J4731 J4747",0.0459770114942529,0,-0.0265595357660976,"same","naive",-0.0143369989957447,182,247,103,345,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.143369989957447,0.254082180407525
"J4731 J5519",0.0166666666666667,"J4731","J5519","naive","naive","naive naive","naive naive","J4731 J5519",0.0405405405405405,0,-0.0238738738738738,"same","naive",-0.0150901496670764,182,103,103,154,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.150901496670764,0.123064224524876
"J4731 J664",0.00609756097560976,"J4731","J664","naive","knowledge","naive knowledge","knowledge naive","J4731 J664",0.012987012987013,0,-0.00688945201140324,"different","knowledge",-0.0155345741146629,182,512,103,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.155345741146629,-0.54097075113415
"J4747 J5316",0.024,"J4747","J5316","naive","naive","naive naive","naive naive","J4747 J5316",0.0298507462686567,1.5,-0.0058507462686567,"same","naive",-0.00382879806636001,247,96,345,88,"old",1,"naive naive_1",0.5,1.13368983957219,0.767748795243519,0.0318059390070683,-0.0382879806636001,-0.134557862713881
"J4747 J5519",0.0163934426229508,"J4747","J5519","naive","naive","naive naive","naive naive","J4747 J5519",0.0256410256410256,2,-0.0092475830180748,"same","naive",-0.00988847258436234,247,103,345,154,"old",1,"naive naive_1",0.5,1.63368983957219,1.10635498559856,0.118761625466759,-0.0988847258436234,-0.236011360058995
"J4747 J5607",0.0176991150442478,"J4747","J5607","naive","naive","naive naive","naive naive","J4747 J5607",0.0422535211267606,0,-0.0245544060825128,"same","naive",-0.0146871445568969,247,96,345,64,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.146871445568969,0.164346743420698
"J4747 J664",0.0316742081447964,"J4747","J664","naive","knowledge","naive knowledge","knowledge naive","J4747 J664",0.0258064516129032,0,0.0058677565318932,"different","knowledge",0.00533150633833009,247,512,345,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0533150633833009,-0.232024624386195
"J4840 J5519",0.0222222222222222,"J4840","J5519","naive","naive","naive naive","naive naive","J4840 J5519",0.0175438596491228,0,0.0046783625730994,"same","naive",-0.00108434892127833,287,103,33,154,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0108434892127833,-0.431151579832848
"J4954 J664",0.00881057268722467,"J4954","J664","naive","knowledge","naive knowledge","knowledge naive","J4954 J664",0.00709219858156028,0,0.00171837410566439,"different","knowledge",-0.0106554834235532,44,512,113,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.106554834235532,-0.683034700392007
"J4961 J5583",0.0232558139534884,"J4961","J5583","naive","naive","naive naive","naive naive","J4961 J5583",0.5,0,-0.476744186046512,"same","naive",-0.177331674325514,25,13,75,65,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-1.77331674325514,11.1959531816926
"J4962 J5006",0.0153846153846154,"J4962","J5006","naive","naive","naive naive","naive naive","J4962 J5006",0.027027027027027,0,-0.0116424116424116,"same","naive",-0.0114065929507377,85,35,124,30,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.114065929507377,-0.202608980097704
"J4962 J5074",0.00980392156862745,"J4962","J5074","naive","knowledge","naive knowledge","knowledge naive","J4962 J5074",0.0588235294117647,0,-0.0490196078431372,"different","knowledge",-0.0286710702923492,85,40,124,120,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.286710702923492,0.563680913131898
"J4962 J5503",0.0230769230769231,"J4962","J5503","naive","naive","naive naive","naive naive","J4962 J5503",0.037037037037037,0,-0.0139601139601139,"same","naive",-0.00739251340538558,85,14,124,156,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0739251340538558,0.038630430733837
"J4962 J664",0.0101522842639594,"J4962","J664","naive","knowledge","naive knowledge","knowledge naive","J4962 J664",0.0227272727272727,0,-0.0125749884633133,"different","knowledge",-0.0150589578900878,85,512,124,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.150589578900878,-0.306232272477616
"J4986 J5645",0.0072992700729927,"J4986","J5645","naive","naive","naive naive","naive naive","J4986 J5645",0.0108695652173913,0,-0.0035702951443986,"same","naive",-0.0135547982642855,8,144,94,161,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.135547982642855,-0.59200085518992
"J4998 J5012",0.0131578947368421,"J4998","J5012","naive","naive","naive naive","naive naive","J4998 J5012",0.00917431192660551,0,0.00398358281023659,"same","naive",-0.00707324431623438,43,199,164,35,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0707324431623438,-0.632856149507351
"J4998 J505",0.0273972602739726,"J4998","J505","naive","naive","naive naive","naive naive","J4998 J505",0.0344827586206897,0,-0.0070854983467171,"same","naive",-0.00213359385359573,43,30,164,39,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0213359385359573,-0.0229272120300715
"J4998 J5316",0.0099009900990099,"J4998","J5316","naive","naive","naive naive","naive naive","J4998 J5316",0.0277777777777778,0,-0.0178767876787679,"same","naive",-0.0171660853473649,43,96,164,88,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.171660853473649,-0.184516024285337
"J4998 J5645",0.0198675496688742,"J4998","J5645","naive","naive","naive naive","naive naive","J4998 J5645",0.0192307692307692,0,0.000636780438105,"same","naive",-0.00405888482125395,43,144,164,161,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0405888482125395,-0.390497367379962
"J4998 J6000",0.0253164556962025,"J4998","J6000","naive","naive","naive naive","naive naive","J4998 J6000",0.03125,0,-0.0059335443037975,"same","naive",-0.00302650513864752,43,72,164,67,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0302650513864752,-0.100836103653147
"J4998 J6023",0.0166666666666667,"J4998","J6023","naive","naive","naive naive","naive naive","J4998 J6023",0.0357142857142857,0,-0.019047619047619,"same","naive",-0.01331671823908,43,19,164,8,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.1331671823908,0.00675236573109809
"J4998 J664",0.00497512437810945,"J4998","J664","naive","knowledge","naive knowledge","knowledge naive","J4998 J664",0.016,0,-0.0110248756218905,"different","knowledge",-0.0177641478305575,43,512,164,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.177641478305575,-0.468358315069729
"J5006 J5074",0.0925925925925926,"J5006","J5074","naive","knowledge","naive knowledge","knowledge naive","J5006 J5074",0.166666666666667,4,-0.0740740740740744,"different","knowledge",0.0144901016072095,35,40,30,120,"old",1,"knowledge naive_1",0.5,1.08108108108108,0.119950908602545,0.466584371305524,0.144901016072095,3.1626808010023
"J5012 J5021",0.0510204081632653,"J5012","J5021","naive","naive","naive naive","naive naive","J5012 J5021",0.0373831775700935,0,0.0136372305931718,"same","naive",0.0204237806141927,199,152,35,127,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.204237806141927,0.0469723542859575
"J5012 J5476",0.015625,"J5012","J5476","naive","naive","naive naive","naive naive","J5012 J5476",0.0147058823529412,0,0.000919117647058799,"same","naive",-0.00663874221917405,199,48,35,66,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0663874221917405,-0.499546313724173
"J5012 J5559",0.037037037037037,"J5012","J5559","naive","naive","naive naive","naive naive","J5012 J5559",0.00980392156862745,0,0.0272331154684095,"same","naive",0.0165745447780632,199,31,35,28,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.165745447780632,-0.617682672263738
"J5012 J5645",0.0267857142857143,"J5012","J5645","naive","naive","naive naive","naive naive","J5012 J5645",0.0333333333333333,0,-0.006547619047619,"same","naive",-0.00232277778222083,199,144,35,161,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0232277778222083,-0.0506281512738333
"J5012 J6023",0.1,"J5012","J6023","naive","naive","naive naive","naive naive","J5012 J6023",0.0186915887850467,0,0.0813084112149533,"same","naive",0.0762716900561771,199,19,35,8,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.762716900561771,-0.403491517528455
"J5021 J5304",0.0186915887850467,"J5021","J5304","naive","naive","naive naive","naive naive","J5021 J5304",0.0140845070422535,0,0.0046070817427932,"same","naive",-0.00334382597438364,152,29,127,42,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0334382597438364,-0.514521345088344
"J5021 J5476",0.0743801652892562,"J5021","J5476","naive","naive","naive naive","naive naive","J5021 J5476",0.00591715976331361,0,0.0684630055259426,"same","naive",0.0553458830578969,152,48,127,66,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.553458830578969,-0.711352921046587
"J5021 J5645",0.0344827586206897,"J5021","J5645","naive","naive","naive naive","naive naive","J5021 J5645",0.0380952380952381,1,-0.0036124794745484,"same","naive",0.00362448087713142,152,144,127,161,"old",1,"naive naive_1",0.5,0.633689839572192,0.429142604888476,-0.0551497474526229,0.0362448087713142,0.0641328827360294
"J5021 J664",0.00440528634361234,"J5021","J664","naive","knowledge","naive knowledge","knowledge naive","J5021 J664",0.00843881856540084,0,-0.0040335322217885,"different","knowledge",-0.0155555920023942,152,512,127,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.155555920023942,-0.650581405021591
"J505 J664",0.0125786163522013,"J505","J664","naive","knowledge","naive knowledge","knowledge naive","J505 J664",0.016,4,-0.0034213836477987,"different","knowledge",-0.0101606558564656,30,512,39,366,"old",1,"knowledge naive_1",0.5,1.08108108108108,0.119950908602545,0.466584371305524,-0.101606558564656,-0.468358315069729
"J5089 J5222",0.0363636363636364,"J5089","J5222","knowledge","naive","knowledge naive","knowledge naive","J5089 J5222",0.0434782608695652,0,-0.00711462450592881,"different","knowledge",0.00352734003024327,36,44,95,33,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0352734003024327,0.193862747268916
"J5089 J5645",0.0285714285714286,"J5089","J5645","knowledge","naive","knowledge naive","knowledge naive","J5089 J5645",0.00952380952380952,0,0.0190476190476191,"different","knowledge",0.00821186488160915,36,144,95,161,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0821186488160915,-0.624433321323141
"J5146 J5316",0.0208333333333333,"J5146","J5316","knowledge","naive","knowledge naive","knowledge naive","J5146 J5316",0.025,9,-0.0041666666666667,"different","knowledge",-0.00521303380226135,68,96,7,88,"old",1,"knowledge naive_1",0.5,6.08108108108108,0.674723860889315,1.33614123590244,-0.0521303380226135,-0.25145996079109
"J5146 J664",0.00675675675675676,"J5146","J664","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J5146 J664",0.0155038759689922,3,-0.00874711921223544,"same","knowledge",-0.0158002122001243,68,512,7,366,"old",1,"knowledge knowledge_1",0.5,0.0810810810810811,0.00899631814519087,0.292672998386142,-0.158002122001243,-0.480314813496804
"J5222 J5595",0.0476190476190476,"J5222","J5595","naive","naive","naive naive","naive naive","J5222 J5595",0.0588235294117647,1,-0.0112044817927171,"same","naive",0.00914405575807096,44,27,33,100,"old",1,"naive naive_1",0.5,0.633689839572192,0.429142604888476,-0.0551497474526229,0.0914405575807096,0.563680913131898
"J5271 J5559",0.1,"J5271","J5559","naive","naive","naive naive","naive naive","J5271 J5559",0.375,1,-0.275,"same","naive",-0.0546556142938953,14,31,38,28,"old",1,"naive naive_1",0.5,0.633689839572192,0.429142604888476,-0.0551497474526229,-0.546556142938953,8.18347603893375
"J5304 J5645",0.0168067226890756,"J5304","J5645","naive","naive","naive naive","naive naive","J5304 J5645",0.0188679245283019,0,-0.0020612018392263,"same","naive",-0.00698638270385342,29,144,42,161,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0698638270385342,-0.399241858360393
"J5314 J5476",0.103448275862069,"J5314","J5476","naive","naive","naive naive","naive naive","J5314 J5476",0.0816326530612245,0,0.0218156228008445,"same","naive",0.0565919576556706,16,48,22,66,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.565919576556706,1.11337662225477
"J5316 J5379",0.0204081632653061,"J5316","J5379","naive","naive","naive naive","naive naive","J5316 J5379",0.0731707317073171,0,-0.052762568442011,"same","naive",-0.0233387796986958,96,80,88,15,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.233387796986958,0.909445864955012
"J5316 J5477",0.0394736842105263,"J5316","J5477","naive","naive","naive naive","naive naive","J5316 J5477",0.0263157894736842,11,0.0131578947368421,"same","naive",0.0129438236645621,96,70,88,67,"old",1,"naive naive_1",0.5,10.6336898395722,7.20126641198932,1.6839639817412,0.129438236645621,-0.219749675077839
"J5316 J664",0.0217391304347826,"J5316","J664","naive","knowledge","naive knowledge","knowledge naive","J5316 J664",0.0151515151515152,0,0.0065876152832674,"different","knowledge",-0.000688361780773306,96,512,88,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.00688361780773306,-0.488806644766031
"J5476 J5645",0.00709219858156028,"J5476","J5645","naive","naive","naive naive","naive naive","J5476 J5645",0.0075187969924812,0,-0.00042659841092092,"same","naive",-0.0125306132448389,48,144,66,161,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.125306132448389,-0.672753756695715
"J5477 J664",0.00561797752808989,"J5477","J664","naive","knowledge","naive knowledge","knowledge naive","J5477 J664",0.0078125,9,-0.00219452247191011,"different","knowledge",-0.0141127569345525,70,512,67,366,"old",1,"knowledge naive_1",0.5,6.08108108108108,0.674723860889315,1.33614123590244,-0.141127569345525,-0.665675567920435
"J5503 J6000",0.0202020202020202,"J5503","J6000","naive","naive","naive naive","naive naive","J5503 J6000",0.0454545454545455,0,-0.0252525252525253,"same","naive",-0.0133604717675011,14,72,156,67,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.133604717675011,0.241490844387635
"J5519 J5607",0.0142857142857143,"J5519","J5607","naive","naive","naive naive","naive naive","J5519 J5607",0.0169491525423729,0,-0.0026634382566586,"same","naive",-0.00880232876270396,103,96,154,64,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0880232876270396,-0.445483912358611
"J5519 J664",0.00546448087431694,"J5519","J664","naive","knowledge","naive knowledge","knowledge naive","J5519 J664",0.013986013986014,0,-0.00852153311169706,"different","knowledge",-0.0165347421199326,103,512,154,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.165347421199326,-0.51689500973348
"J5559 J5595",0.0232558139534884,"J5559","J5595","naive","naive","naive naive","naive naive","J5559 J5595",0.0625,2,-0.0392441860465116,"same","naive",-0.0165701153776385,31,27,28,100,"old",1,"naive naive_1",0.5,1.63368983957219,1.10635498559856,0.118761625466759,-0.165701153776385,0.652283182036571
"J5607 J664",0.00574712643678161,"J5607","J664","naive","knowledge","naive knowledge","knowledge naive","J5607 J664",0.0072463768115942,0,-0.00149925037481259,"different","knowledge",-0.0137755832342616,96,512,64,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.137755832342616,-0.679319033240901
"J5645 J664",0.0126582278481013,"J5645","J664","naive","knowledge","naive knowledge","knowledge naive","J5645 J664",0.015,4,-0.0023417721518987,"different","knowledge",-0.00971358936868476,144,512,161,366,"old",1,"knowledge naive_1",0.5,1.08108108108108,0.119950908602545,0.466584371305524,-0.0971358936868476,-0.4924581322118
